42890.620976088;041940888B;Female4;RFID4;1774;;;4;;;;;;
42890.6210005903;041940888B;Female4;RFID3;858;;;2;;;;;;
42890.6209914583;041940888B;Female4;RFID2;1765;;;3;;;;;;
42890.6210112963;041940888B;Female4;RFID7;234;;;1;;;;;;
42890.6210134028;041940888B;Female4;RFID9;202;;;1;;;;;;
42890.621016331;041940888B;Female4;RFID11;177;;;1;;;;;;
42890.6210189583;041940888B;Female4;RFID14;614;;;2;;;;;;
42890.6210269213;041940888B;Female4;RFID12;731;;;2;;;;;;
42890.6210385417;041940888B;Female4;RFID8;201;;;1;;;;;;
42890.6210445949;041940BFB8;Female5;RFID1;1128;;;1;;;;;;
42890.621057662;041940BB8C;Female7;RFID1;200;;;1;;;;;;
42890.6210618634;041940888B;Female4;RFID8;200;;;1;;;;;;
42890.6210740278;041940BFB8;Female5;RFID1;1986;;;4;;;;;;
42890.6210970486;041940BB8C;Female7;RFID1;111;;;1;;;;;;
42890.6210983565;041940BFB8;Female5;RFID1;3272;;;8;;;;;;
42890.6211384259;041940888B;Female4;RFID8;236;;;1;;;;;;
42890.6211405787;041940888B;Female4;RFID6;199;;;1;;;;;;
42890.6211496296;041940BFB8;Female5;RFID1;615;;;1;;;;;;
42890.6211567708;041940BB8C;Female7;RFID1;199;;;2;;;;;;
42890.6211734491;041940BB8C;Female7;RFID1;866;;;2;;;;;;
42890.6211679282;041940888B;Female4;RFID8;1809;;;5;;;;;;
42890.6211977199;041940888B;Female4;RFID12;704;;;2;;;;;;
42890.6212090394;041940888B;Female4;RFID8;315;;;1;;;;;;
42890.6212185069;041940BB8C;Female7;RFID5;1117;;;2;;;;;;
42890.6212389352;041940BFB8;Female5;RFID1;200;;;1;;;;;;
42890.6212614583;041940888B;Female4;RFID8;200;;;2;;;;;;
42890.6212626273;041940BFB8;Female5;RFID1;200;;;1;;;;;;
42890.621252419;041940BB8C;Female7;RFID5;1229;;;3;;;;;;
42890.6212791435;041940888B;Female4;RFID8;201;;;2;;;;;;
42890.6212830093;041940BB8C;Female7;RFID5;199;;;1;;;;;;
42890.6212859028;041940BFB8;Female5;RFID1;174;;;1;;;;;;
42890.6213077315;041940BB8C;Female7;RFID1;114;;;1;;;;;;
42890.6212970023;041940888B;Female4;RFID8;200;;;1;;;;;;
42890.6213011806;041940888B;Female4;RFID4;514;;;3;;;;;;
42890.6213090741;041940BFB8;Female5;RFID1;200;;;1;;;;;;
42890.6213194907;041940BB8C;Female7;RFID5;166;;;1;;;;;;
42890.6213150579;041940888B;Female4;RFID2;1644;;;3;;;;;;
42890.6213347685;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6213427894;041940BFB8;Female5;RFID1;1771;;;4;;;;;;
42890.6213643634;041940BB8C;Female7;RFID5;200;;;1;;;;;;
42890.6214085648;041940888B;Female4;RFID2;313;;;1;;;;;;
42890.6214381713;041940888B;Female4;RFID2;151;;;1;;;;;;
42890.621392419;041940A054;Female1;RFID1;5574;;;11;;;;;;
42890.6214692824;041940A054;Female1;RFID3;530;;;1;;;;;;
42890.6214754398;041940888B;Female4;RFID3;177;;;1;;;;;;
42890.6214698727;041940A054;Female1;RFID5;1159;;;3;;;;;;
42890.6214926852;041940888B;Female4;RFID3;200;;;1;;;;;;
42890.6214723264;041940888B;Female4;RFID1;3417;;;8;;;;;;
42890.6215112963;041940A054;Female1;RFID9;314;;;1;;;;;;
42890.6215217824;041940888B;Female4;RFID3;208;;;1;;;;;;
42890.6215249306;041940888B;Female4;RFID1;731;;;2;;;;;;
42890.6215422338;041940A054;Female1;RFID9;811;;;2;;;;;;
42890.6215393171;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6215438889;041940888B;Female4;RFID7;616;;;2;;;;;;
42890.6215516435;041940888B;Female4;RFID9;1732;;;4;;;;;;
42890.621569919;041940BB8C;Female7;RFID3;206;;;1;;;;;;
42890.6215734838;041940888B;Female4;RFID7;190;;;1;;;;;;
42890.6216120139;041940888B;Female4;RFID10;204;;;1;;;;;;
42890.621613206;041940888B;Female4;RFID8;202;;;1;;;;;;
42890.6216137847;041940888B;Female4;RFID12;203;;;1;;;;;;
42890.6215060069;041940A054;Female1;RFID5;9793;;;21;;;;;;
42890.6216230093;041940888B;Female4;RFID9;213;;;1;;;;;;
42890.6215498611;041940BB8C;Female7;RFID1;7214;;;15;;;;;;
42890.6216339468;041940888B;Female4;RFID3;313;;;1;;;;;;
42890.6216673611;041940BB8C;Female7;RFID1;216;;;1;;;;;;
42890.6216638657;041940888B;Female4;RFID10;616;;;2;;;;;;
42890.6216845833;041940BB8C;Female7;RFID1;1130;;;3;;;;;;
42890.6216982986;041940A054;Female1;RFID9;188;;;2;;;;;;
42890.6217128588;041940A054;Female1;RFID1;202;;;1;;;;;;
42890.6216339468;041940A054;Female1;RFID5;8769;;;19;;;;;;
42890.621728588;041940888B;Female4;RFID9;1230;;;3;;;;;;
42890.6217550463;041940888B;Female4;RFID7;213;;;1;;;;;;
42890.6217684375;041940A054;Female1;RFID9;200;;;1;;;;;;
42890.6218003588;041940A054;Female1;RFID7;216;;;1;;;;;;
42890.6218054051;041940888B;Female4;RFID10;245;;;1;;;;;;
42890.6217662732;041940BB8C;Female7;RFID1;4832;;;11;;;;;;
42890.6218457986;041940888B;Female4;RFID3;609;;;2;;;;;;
42890.6218549769;041940888B;Female4;RFID7;611;;;2;;;;;;
42890.6218847801;041940888B;Female4;RFID7;567;;;2;;;;;;
42890.6219366319;041940888B;Female4;RFID7;230;;;1;;;;;;
42890.6218640972;041940888B;Female4;RFID9;7158;;;15;;;;;;
42890.6219462847;041940888B;Female4;RFID13;746;;;2;;;;;;
42890.6219511343;041940888B;Female4;RFID17;327;;;1;;;;;;
42890.6219741667;041940A054;Female1;RFID9;170;;;1;;;;;;
42890.6219557292;041940888B;Female4;RFID21;1763;;;3;;;;;;
42890.6217508102;041940A054;Female1;RFID5;21143;;;40;;;;;;
42890.6219705671;041940888B;Female4;RFID23;2301;;;5;;;;;;
42890.6218365856;041940BB8C;Female7;RFID1;16715;;;34;;;;;;
42890.6220439699;041940A054;Female1;RFID3;201;;;2;;;;;;
42890.6220572917;041940A054;Female1;RFID9;203;;;1;;;;;;
42890.6220616782;041940A054;Female1;RFID3;201;;;1;;;;;;
42890.6220721065;041940A054;Female1;RFID2;196;;;1;;;;;;
42890.6220300579;041940A054;Female1;RFID1;5561;;;11;;;;;;
42890.6220848495;041940BB8C;Female7;RFID5;199;;;1;;;;;;
42890.6220792014;041940A054;Female1;RFID3;1230;;;3;;;;;;
42890.622094456;041940BB8C;Female7;RFID1;733;;;2;;;;;;
42890.6221023495;041940BB8C;Female7;RFID5;200;;;2;;;;;;
42890.6221200463;041940BB8C;Female7;RFID5;201;;;1;;;;;;
42890.6221306481;041940A054;Female1;RFID1;1973;;;4;;;;;;
42890.6219985185;041940888B;Female4;RFID25;13463;;;27;;;;;;
42890.6221561111;041940BB8C;Female7;RFID5;929;;;1;;;;;;
42890.6221534954;041940BFB8;Female5;RFID1;326;;;1;;;;;;
42890.6221647107;041940888B;Female4;RFID24;238;;;1;;;;;;
42890.6221668866;041940BFB8;Female5;RFID5;209;;;2;;;;;;
42890.6221566898;041940888B;Female4;RFID22;1653;;;4;;;;;;
42890.6221814931;041940BFB8;Female5;RFID5;167;;;2;;;;;;
42890.6221820833;041940A054;Female1;RFID1;166;;;1;;;;;;
42890.6222265625;041940BFB8;Female5;RFID5;1345;;;3;;;;;;
42890.6222574769;041940BFB8;Female5;RFID5;713;;;2;;;;;;
42890.6222745255;041940BB8C;Female7;RFID3;169;;;1;;;;;;
42890.6223009722;041940BFB8;Female5;RFID1;1142;;;2;;;;;;
42890.6221799421;041940888B;Female4;RFID25;12025;;;24;;;;;;
42890.622314213;041940A054;Female1;RFID1;712;;;2;;;;;;
42890.6223411574;041940BB8C;Female7;RFID1;1229;;;3;;;;;;
42890.6223276505;041940888B;Female4;RFID22;4732;;;10;;;;;;
42890.6223887153;041940888B;Female4;RFID24;181;;;1;;;;;;
42890.6223914005;041940BB8C;Female7;RFID3;186;;;1;;;;;;
42890.6223902315;041940888B;Female4;RFID20;617;;;2;;;;;;
42890.6223962153;041940888B;Female4;RFID16;201;;;1;;;;;;
42890.6223881366;041940BB8C;Female7;RFID1;2261;;;5;;;;;;
42890.6224065625;041940888B;Female4;RFID12;818;;;2;;;;;;
42890.6224131019;041940888B;Female4;RFID8;1146;;;3;;;;;;
42890.6224221528;041940888B;Female4;RFID4;723;;;2;;;;;;
42890.6224368056;041940888B;Female4;RFID2;616;;;3;;;;;;
42890.6224515856;041940888B;Female4;RFID3;615;;;2;;;;;;
42890.6224529977;041940888B;Female4;RFID7;1370;;;3;;;;;;
42890.6224711458;041940BB8C;Female7;RFID1;715;;;3;;;;;;
42890.6224780671;041940888B;Female4;RFID11;235;;;1;;;;;;
42890.6224682755;041940888B;Female4;RFID9;1230;;;2;;;;;;
42890.6225005787;041940BB8C;Female7;RFID1;199;;;1;;;;;;
42890.6225354861;041940BB8C;Female7;RFID1;201;;;1;;;;;;
42890.6225445139;041940BB8C;Female7;RFID3;201;;;1;;;;;;
42890.6225645718;041940BB8C;Female7;RFID1;200;;;1;;;;;;
42890.6225878935;041940BB8C;Female7;RFID1;202;;;1;;;;;;
42890.6225967824;041940BB8C;Female7;RFID3;201;;;2;;;;;;
42890.6226114236;041940BB8C;Female7;RFID1;181;;;1;;;;;;
42890.6226229167;041940888B;Female4;RFID11;202;;;1;;;;;;
42890.6226268981;041940888B;Female4;RFID5;745;;;3;;;;;;
42890.6226468056;041940888B;Female4;RFID2;199;;;1;;;;;;
42890.6226445718;041940888B;Female4;RFID3;629;;;2;;;;;;
42890.6226562963;041940888B;Female4;RFID10;317;;;1;;;;;;
42890.6226928704;041940888B;Female4;RFID6;201;;;1;;;;;;
42890.6227567014;041940888B;Female4;RFID6;199;;;1;;;;;;
42890.6227633218;041940888B;Female4;RFID8;201;;;1;;;;;;
42890.6227662269;041940888B;Female4;RFID12;572;;;2;;;;;;
42890.6227760185;041940888B;Female4;RFID16;715;;;2;;;;;;
42890.6227798148;041940888B;Female4;RFID14;614;;;2;;;;;;
42890.6227883565;041940888B;Female4;RFID15;314;;;1;;;;;;
42890.6227967014;041940888B;Female4;RFID21;334;;;1;;;;;;
42890.6227999769;041940888B;Female4;RFID19;202;;;1;;;;;;
42890.6228052662;041940888B;Female4;RFID23;730;;;2;;;;;;
42890.6228204398;041940888B;Female4;RFID25;28650;;;57;;;;;;
42890.6231545949;041940888B;Female4;RFID22;315;;;2;;;;;;
42890.6231708681;041940888B;Female4;RFID24;201;;;1;;;;;;
42890.6231714583;041940888B;Female4;RFID22;203;;;1;;;;;;
42890.6231764815;041940888B;Female4;RFID20;202;;;1;;;;;;
42890.6231814468;041940888B;Female4;RFID16;617;;;2;;;;;;
42890.6231873958;041940888B;Female4;RFID12;1672;;;4;;;;;;
42890.6232075694;041940888B;Female4;RFID10;630;;;2;;;;;;
42890.6232175926;041940888B;Female4;RFID7;515;;;2;;;;;;
42890.6232268403;041940888B;Female4;RFID2;202;;;1;;;;;;
42890.6232249421;041940888B;Female4;RFID3;844;;;2;;;;;;
42890.6232524768;041940888B;Female4;RFID2;200;;;1;;;;;;
42890.6232779282;041940888B;Female4;RFID4;202;;;1;;;;;;
42890.6232943056;041940888B;Female4;RFID4;202;;;1;;;;;;
42890.6233182176;041940BB8C;Female7;RFID3;200;;;1;;;;;;
42890.6233588773;041940BB8C;Female7;RFID3;200;;;1;;;;;;
42890.6233041204;041940888B;Female4;RFID12;8896;;;18;;;;;;
42890.6234098032;041940888B;Female4;RFID16;744;;;3;;;;;;
42890.6234284144;041940888B;Female4;RFID12;200;;;1;;;;;;
42890.6234326273;041940888B;Female4;RFID16;201;;;1;;;;;;
42890.6234335995;041940888B;Female4;RFID20;1142;;;3;;;;;;
42890.6234436111;041940888B;Female4;RFID22;516;;;2;;;;;;
42890.6234573958;041940888B;Female4;RFID23;1259;;;4;;;;;;
42890.6234908333;041940888B;Female4;RFID23;201;;;1;;;;;;
42890.6234983681;041940888B;Female4;RFID19;192;;;1;;;;;;
42890.6234880208;041940888B;Female4;RFID21;1802;;;4;;;;;;
42890.6235;041940888B;Female4;RFID17;1267;;;3;;;;;;
42890.623515625;041940888B;Female4;RFID19;316;;;1;;;;;;
42890.6235294329;041940888B;Female4;RFID17;201;;;1;;;;;;
42890.6235352199;041940888B;Female4;RFID18;403;;;1;;;;;;
42890.623499375;041940888B;Female4;RFID15;3602;;;8;;;;;;
42890.623540463;041940888B;Female4;RFID16;659;;;2;;;;;;
42890.6235465741;041940BB8C;Female7;RFID3;200;;;1;;;;;;
42890.6235475116;041940888B;Female4;RFID14;201;;;1;;;;;;
42890.6235624769;041940888B;Female4;RFID12;1275;;;3;;;;;;
42890.6235806481;041940888B;Female4;RFID8;1771;;;4;;;;;;
42890.623627963;041940888B;Female4;RFID8;199;;;1;;;;;;
42890.6236443287;041940888B;Female4;RFID8;238;;;1;;;;;;
42890.6236428704;041940888B;Female4;RFID4;627;;;2;;;;;;
42890.6236612269;041940888B;Female4;RFID2;831;;;2;;;;;;
42890.6236775116;041940888B;Female4;RFID3;202;;;1;;;;;;
42890.6236781019;041940888B;Female4;RFID5;1225;;;3;;;;;;
42890.6236945023;041940888B;Female4;RFID9;200;;;1;;;;;;
42890.6236999884;041940888B;Female4;RFID10;200;;;1;;;;;;
42890.6237016319;041940888B;Female4;RFID14;202;;;1;;;;;;
42890.6237097685;041940888B;Female4;RFID16;201;;;1;;;;;;
42890.6237155324;041940888B;Female4;RFID20;615;;;2;;;;;;
42890.6237232407;041940888B;Female4;RFID22;171;;;2;;;;;;
42890.6237406134;041940888B;Female4;RFID22;2302;;;5;;;;;;
42890.6237902662;041940888B;Female4;RFID24;202;;;1;;;;;;
42890.6238281481;041940BB8C;Female7;RFID3;205;;;1;;;;;;
42890.6238335764;041940888B;Female4;RFID23;201;;;1;;;;;;
42890.6238367245;041940888B;Female4;RFID24;202;;;1;;;;;;
42890.6237824537;041940888B;Female4;RFID22;5360;;;11;;;;;;
42890.6238646065;041940888B;Female4;RFID22;214;;;1;;;;;;
42890.6238698264;041940888B;Female4;RFID21;200;;;1;;;;;;
42890.6238511458;041940888B;Female4;RFID23;3744;;;8;;;;;;
42890.6238989236;041940BB8C;Female7;RFID3;202;;;1;;;;;;
42890.6239088542;041940888B;Female4;RFID23;1244;;;4;;;;;;
42890.6239396065;041940BB8C;Female7;RFID3;200;;;1;;;;;;
42890.6239480556;041940888B;Female4;RFID23;930;;;2;;;;;;
42890.6239677083;041940888B;Female4;RFID24;201;;;1;;;;;;
42890.6239728125;041940888B;Female4;RFID20;313;;;1;;;;;;
42890.6239784375;041940888B;Female4;RFID16;315;;;1;;;;;;
42890.6239836343;041940888B;Female4;RFID12;1359;;;3;;;;;;
42890.6240045949;041940BB8C;Female7;RFID3;202;;;1;;;;;;
42890.623996331;041940888B;Female4;RFID8;1147;;;3;;;;;;
42890.6240386921;041940888B;Female4;RFID8;201;;;1;;;;;;
42890.6240619907;041940888B;Female4;RFID8;617;;;2;;;;;;
42890.6240724306;041940888B;Female4;RFID12;630;;;2;;;;;;
42890.6240960995;041940888B;Female4;RFID12;201;;;1;;;;;;
42890.6241014931;041940888B;Female4;RFID16;828;;;3;;;;;;
42890.6241306366;041940888B;Female4;RFID8;323;;;2;;;;;;
42890.6241199306;041940888B;Female4;RFID12;3142;;;6;;;;;;
42890.6241545833;041940888B;Female4;RFID8;2177;;;5;;;;;;
42890.6241949769;041940888B;Female4;RFID8;202;;;1;;;;;;
42890.6242041204;041940888B;Female4;RFID14;241;;;1;;;;;;
42890.6242063194;041940BB8C;Female7;RFID1;201;;;1;;;;;;
42890.6242136574;041940888B;Female4;RFID8;615;;;2;;;;;;
42890.6242004398;041940888B;Female4;RFID12;1807;;;5;;;;;;
42890.6242165625;041940888B;Female4;RFID10;614;;;2;;;;;;
42890.6242266667;041940888B;Female4;RFID11;201;;;1;;;;;;
42890.624225;041940BB8C;Female7;RFID1;345;;;1;;;;;;
42890.6242260764;041940888B;Female4;RFID7;630;;;2;;;;;;
42890.6242397338;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6242485764;041940888B;Female4;RFID7;199;;;1;;;;;;
42890.6242516204;041940888B;Female4;RFID10;729;;;2;;;;;;
42890.6242646991;041940BB8C;Female7;RFID1;201;;;2;;;;;;
42890.6242606481;041940888B;Female4;RFID8;1115;;;3;;;;;;
42890.6242746181;041940BB8C;Female7;RFID3;210;;;1;;;;;;
42890.624288206;041940BB8C;Female7;RFID1;200;;;1;;;;;;
42890.6243037269;041940BB8C;Female7;RFID3;223;;;1;;;;;;
42890.6243057176;041940BB8C;Female7;RFID1;241;;;1;;;;;;
42890.6242899074;041940888B;Female4;RFID8;1758;;;4;;;;;;
42890.6243244097;041940BB8C;Female7;RFID1;515;;;1;;;;;;
42890.6243303819;041940A054;Female1;RFID1;1076;;;2;;;;;;
42890.6243309491;041940888B;Female4;RFID12;212;;;1;;;;;;
42890.6243328241;041940A054;Female1;RFID3;202;;;1;;;;;;
42890.624336331;041940888B;Female4;RFID16;1354;;;3;;;;;;
42890.6243428588;041940BB8C;Female7;RFID1;1237;;;4;;;;;;
42890.6243597338;041940888B;Female4;RFID20;315;;;1;;;;;;
42890.6243626157;041940BB8C;Female7;RFID5;202;;;1;;;;;;
42890.6243661227;041940888B;Female4;RFID24;835;;;2;;;;;;
42890.6243832639;041940888B;Female4;RFID20;197;;;1;;;;;;
42890.6243880671;041940888B;Female4;RFID16;315;;;1;;;;;;
42890.6243947917;041940888B;Female4;RFID12;727;;;2;;;;;;
42890.6243861343;041940BB8C;Female7;RFID5;2861;;;5;;;;;;
42890.624400706;041940888B;Female4;RFID8;1700;;;4;;;;;;
42890.6244287268;041940888B;Female4;RFID6;157;;;1;;;;;;
42890.6244342245;041940BB8C;Female7;RFID5;1130;;;3;;;;;;
42890.6244610764;041940888B;Female4;RFID8;201;;;1;;;;;;
42890.6244682986;041940BB8C;Female7;RFID5;316;;;1;;;;;;
42890.6244832407;041940888B;Female4;RFID8;1271;;;3;;;;;;
42890.6244874769;041940BB8C;Female7;RFID5;1019;;;4;;;;;;
42890.6245240741;041940888B;Female4;RFID8;315;;;1;;;;;;
42890.6245283333;041940BB8C;Female7;RFID5;201;;;1;;;;;;
42890.6245551157;041940BB8C;Female7;RFID5;231;;;1;;;;;;
42890.6245412847;041940888B;Female4;RFID8;1688;;;4;;;;;;
42890.6245556944;041940888B;Female4;RFID4;707;;;2;;;;;;
42890.6245738194;041940BB8C;Female7;RFID5;1358;;;3;;;;;;
42890.6245906481;041940888B;Female4;RFID4;249;;;1;;;;;;
42890.6245888426;041940888B;Female4;RFID2;1310;;;3;;;;;;
42890.6246040046;041940888B;Female4;RFID3;601;;;2;;;;;;
42890.6246133333;041940888B;Female4;RFID7;238;;;1;;;;;;
42890.624616088;041940888B;Female4;RFID10;709;;;2;;;;;;
42890.6246237037;041940888B;Female4;RFID8;228;;;1;;;;;;
42890.6246209606;041940BB8C;Female7;RFID5;615;;;2;;;;;;
42890.6246560069;041940BB8C;Female7;RFID5;201;;;1;;;;;;
42890.6246653125;041940888B;Female4;RFID8;615;;;2;;;;;;
42890.6246793171;041940BB8C;Female7;RFID5;202;;;2;;;;;;
42890.6246970139;041940BB8C;Female7;RFID5;202;;;1;;;;;;
42890.6247148611;041940BB8C;Female7;RFID5;174;;;1;;;;;;
42890.6247122222;041940888B;Female4;RFID8;1121;;;3;;;;;;
42890.6247320718;041940BB8C;Female7;RFID5;716;;;3;;;;;;
42890.6247557407;041940BB8C;Female7;RFID5;200;;;1;;;;;;
42890.624747338;041940888B;Female4;RFID8;1331;;;3;;;;;;
42890.6247633333;041940888B;Female4;RFID10;181;;;1;;;;;;
42890.6247703472;041940888B;Female4;RFID16;316;;;1;;;;;;
42890.624764838;041940888B;Female4;RFID12;843;;;2;;;;;;
42890.6247745949;041940BB8C;Female7;RFID5;184;;;1;;;;;;
42890.6247780903;041940888B;Female4;RFID20;1173;;;3;;;;;;
42890.6247910764;041940BB8C;Female7;RFID5;791;;;2;;;;;;
42890.6247904861;041940888B;Female4;RFID22;1903;;;4;;;;;;
42890.6248265394;041940888B;Female4;RFID22;217;;;1;;;;;;
42890.6248305324;041940888B;Female4;RFID23;227;;;1;;;;;;
42890.6248258333;041940BB8C;Female7;RFID5;1761;;;5;;;;;;
42890.6248468287;041940888B;Female4;RFID24;730;;;2;;;;;;
42890.6248539699;041940888B;Female4;RFID20;216;;;1;;;;;;
42890.6248648032;041940888B;Female4;RFID16;295;;;1;;;;;;
42890.6248676389;041940888B;Female4;RFID18;732;;;2;;;;;;
42890.6248743403;041940BB8C;Female7;RFID5;1112;;;3;;;;;;
42890.6248999769;041940888B;Female4;RFID16;159;;;2;;;;;;
42890.6248749306;041940888B;Female4;RFID14;3119;;;7;;;;;;
42890.6249141782;041940BB8C;Female7;RFID5;323;;;1;;;;;;
42890.6249102315;041940888B;Female4;RFID10;1545;;;3;;;;;;
42890.6249228935;041940888B;Female4;RFID8;860;;;2;;;;;;
42890.6249607986;041940BB8C;Female7;RFID5;200;;;1;;;;;;
42890.6249942245;041940888B;Female4;RFID8;172;;;1;;;;;;
42890.6250229861;041940888B;Female4;RFID8;315;;;1;;;;;;
42890.6250315625;041940BB8C;Female7;RFID5;202;;;1;;;;;;
42890.6250350926;041940888B;Female4;RFID12;276;;;1;;;;;;
42890.6250364005;041940888B;Female4;RFID16;213;;;1;;;;;;
42890.6250462963;041940888B;Female4;RFID20;200;;;1;;;;;;
42890.6250543403;041940888B;Female4;RFID23;648;;;3;;;;;;
42890.6250606713;041940BB8C;Female7;RFID5;206;;;1;;;;;;
42890.6250491898;041940888B;Female4;RFID22;1248;;;4;;;;;;
42890.625076794;041940888B;Female4;RFID23;3698;;;8;;;;;;
42890.6251201736;041940BB8C;Female7;RFID5;688;;;2;;;;;;
42890.6251272569;041940888B;Female4;RFID21;644;;;2;;;;;;
42890.6251373032;041940888B;Female4;RFID17;319;;;1;;;;;;
42890.6251435301;041940888B;Female4;RFID13;735;;;2;;;;;;
42890.6251500579;041940888B;Female4;RFID9;277;;;1;;;;;;
42890.6251514583;041940888B;Female4;RFID5;1343;;;2;;;;;;
42890.6251620602;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6251670255;041940BB8C;Female7;RFID5;199;;;1;;;;;;
42890.6251916551;041940BB8C;Female7;RFID5;212;;;1;;;;;;
42890.6243715741;041940BB8C;Female7;RFID1;71331;;;144;;;;;;
42890.6251996528;041940888B;Female4;RFID2;630;;;2;;;;;;
42890.6252146759;041940888B;Female4;RFID4;225;;;1;;;;;;
42890.6252217361;041940BB8C;Female7;RFID5;217;;;1;;;;;;
42890.6252236574;041940888B;Female4;RFID12;1258;;;3;;;;;;
42890.625237581;041940888B;Female4;RFID14;1658;;;4;;;;;;
42890.6252550232;041940888B;Female4;RFID13;202;;;1;;;;;;
42890.6252490741;041940888B;Female4;RFID18;767;;;2;;;;;;
42890.6252514468;041940888B;Female4;RFID15;742;;;2;;;;;;
42890.6252651157;041940888B;Female4;RFID19;182;;;1;;;;;;
42890.625260625;041940888B;Female4;RFID17;1246;;;3;;;;;;
42890.6252880903;041940888B;Female4;RFID11;200;;;1;;;;;;
42890.6252852315;041940888B;Female4;RFID13;615;;;2;;;;;;
42890.6253214583;041940BB8C;Female7;RFID5;202;;;1;;;;;;
42890.6253220486;041940888B;Female4;RFID8;201;;;1;;;;;;
42890.625320625;041940888B;Female4;RFID10;616;;;2;;;;;;
42890.6253316782;041940888B;Female4;RFID9;317;;;1;;;;;;
42890.6252103935;041940BB8C;Female7;RFID1;10909;;;23;;;;;;
42890.6253424537;041940BB8C;Female7;RFID5;200;;;1;;;;;;
42890.6253518403;041940A054;Female1;RFID1;201;;;1;;;;;;
42890.6253623032;041940888B;Female4;RFID5;1993;;;3;;;;;;
42890.6253775;041940A054;Female1;RFID1;1045;;;4;;;;;;
42890.6253853935;041940BB8C;Female7;RFID5;1392;;;2;;;;;;
42890.6253960301;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6254015278;041940888B;Female4;RFID5;813;;;2;;;;;;
42890.6254121528;041940888B;Female4;RFID7;200;;;1;;;;;;
42890.6254049421;041940A054;Female1;RFID1;2559;;;5;;;;;;
42890.6254156366;041940888B;Female4;RFID9;705;;;2;;;;;;
42890.6254345718;041940BB8C;Female7;RFID1;436;;;1;;;;;;
42890.6254367014;041940888B;Female4;RFID3;201;;;1;;;;;;
42890.6254396528;041940A054;Female1;RFID1;719;;;2;;;;;;
42890.6254574537;041940A054;Female1;RFID7;643;;;1;;;;;;
